dob,firstName,height,id,lastName,nickname,positionGroupType
1996-04-15,Edimilson,190.0,5035,Fernandes,Edimilson Fernandes,M
2000-05-28,Phil,171.0,21,Foden,Phil Foden,M
2003-10-30,Antonio,187.0,11853,Silva,Antonio Silva,D
1996-08-13,Saša,183.0,12664,Lukić,Saša Lukić,M
1997-04-03,Gabriel,175.0,30,Jesus,Gabriel Jesus,F
1991-02-04,Mathew,181.0,13815,Leckie,Mathew Leckie,F
1990-01-01,Ali,175.0,14017,Maaloul,Ali Maaloul,D
1988-08-21,Robert,185.0,4625,Lewandowski,Robert Lewandowski,F
1991-01-18,Mitchell,186.0,13819,Duke,Mitchell Duke,F
1992-12-28,Lucas,182.0,1267,Cavallini,Lucas Cavallini,CF
1988-01-01,Kendall,196.0,754,Waston,Kendall Waston,D
1997-02-07,Sami,176.0,14005,Al-Najei,Sami Al-Najei,M
1993-11-01,Saleh,184.0,14011,Al-Shehri,Saleh Al-Shehri,F
1994-05-06,Mateo,177.0,100,Kovacic,Mateo Kovacic,M
2000-02-28,Josip,190.0,13856,Sutalo,Josip Sutalo,D
1994-11-23,Timothy,193.0,6919,Dieng,Timothy Dieng,GK
1997-10-31,Marcus,185.0,136,Rashford,Marcus Rashford,F
1998-01-21,Pervis,175.0,1406,Estupinan,Pervis Estupinan,D
1997-08-08,Antonee,183.0,1973,Robinson,Antonee Robinson,D
1995-06-15,Erick,181.0,11090,Gutierrez,Erick Gutierrez,CM
1993-03-07,Jackson,189.0,8854,Irvine,Jackson Irvine,M
1990-03-26,Romain,188.0,233,Saïss,Romain Saïss,D
2004-11-20,Youssoufa,179.0,4689,Moukoko,Youssoufa Moukoko,F
1992-05-11,Pablo,174.0,3867,Sarabia,Pablo Sarabia,F
1988-12-17,Yann,183.0,4691,Sommer,Yann Sommer,GK
1999-11-10,Joao,181.0,1393,Felix,Joao Felix,F
2001-01-02,Formose,191.0,9545,Mendy,Formose Mendy,D
1999-07-12,Diego,169.0,1279,Palacios,Diego Palacios,D
1996-11-02,Shaquell,180.0,1340,Moore,Shaq Moore,RB
1987-10-05,Tim,186.0,1971,Ream,Tim Ream,D
1993-07-29,Jamie,179.0,13817,Maclaren,Jamie Maclaren,F
2000-07-12,Vinícius,176.0,1695,Junior,Vinícius Junior,F
1993-04-25,Raphael,191.0,1675,Varane,Raphael Varane,D
1986-10-16,Franco,189.0,13903,Armani,Franco Armani,GK
2004-05-10,Bilal,180.0,13867,El Khannouss,Bilal El Khannouss,M
1995-08-05,Pierre-Emile,185.0,395,Höjbjerg,Pierre-Emile Höjbjerg,M
1988-03-06,Simon,193.0,9071,Mignolet,Simon Mignolet,GK
1998-02-13,Liam,185.0,1226,Fraser,Liam Fraser,M
1995-02-08,Joshua,177.0,4616,Kimmich,Joshua Kimmich,M
1990-05-22,Stefan,189.0,13216,Mitrovic,Stefan Mitrovic,D
1989-12-17,Andre,175.0,14040,Ayew,Andre Ayew,F
1999-03-18,Diogo,183.0,127,Dalot,Diogo Dalot,D
2001-03-28,Mustafa,174.0,13959,Mashaal,Mustafa Mashaal,M
1997-10-22,Joe,193.0,2083,Rodon,Joe Rodon,D
1992-09-21,Alireza,194.0,13968,Beiranvand,Alireza Beiranvand,GK
1992-08-10,Jae-sung,180.0,5038,Lee,Jae-sung Lee,F
1993-11-11,Christian,185.0,8400,Fassnacht,Christian Fassnacht,M
1999-03-11,Enzo,185.0,4316,Ebosse,Enzo Ebosse,D
1994-03-10,Christian,187.0,5065,Nörgaard,Christian Nörgaard,M
1995-04-03,Adrien,188.0,8054,Rabiot,Adrien Rabiot,M
1992-05-20,Gerónimo,189.0,1706,Rulli,Geronimo Rulli,GK
1995-12-05,Timothy,185.0,1960,Castagne,Timothy Castagne,D
2003-01-21,Hannibal,177.0,3263,Mejbri,Hannibal Mejbri,M
1999-09-27,Liam,181.0,14033,Millar,Liam Millar,F
2002-10-31,Ansu,178.0,1529,Fati,Ansu Fati,F
2001-12-11,Armel,190.0,4630,Bella-Kotchap,Armel Bella-Kotchap,D
1986-02-16,Diego,187.0,13926,Godin,Diego Godin,D
1997-08-14,Mohammed,190.0,13988,Al-Rubaie,Mohammed Al-Rubaie,GK
1985-03-28,Steve,187.0,3968,Mandanda,Steve Mandanda,GK
1994-04-07,Andries,203.0,11241,Noppert,Andries Noppert,GK
1998-02-25,Ismaïla,185.0,428,Sarr,Ismaïla Sarr,F
1993-04-26,Amir,186.0,13967,Abedzadeh,Amir Abedzadeh,GK
1998-02-18,Angelo,173.0,13937,Preciado,Angelo Preciado,D
1999-01-25,Sorba,185.0,7175,Thomas,Sorba Thomas,F
1993-12-20,Ali,183.0,9598,Abdi,Ali Abdi,D
1996-06-03,Lukas,189.0,4897,Klostermann,Lukas Klostermann,D
1990-01-16,David,172.0,14032,Wotherspoon,David Wotherspoon,M
1992-01-24,Marko,189.0,1763,Dmitrovic,Marko Dmitrovic,GK
2001-04-13,Neco,183.0,589,Williams,Neco Williams,D
1993-08-28,Abdelkarim,186.0,13944,Hassan,Abdelkarim Hassan,D
2002-12-31,Joe,184.0,977,Scally,Joe Scally,D
1998-01-04,Krystian,189.0,7419,Bielik,Krystian Bielik,M
1994-01-15,Eric,188.0,74,Dier,Eric Dier,D
1996-09-30,Nico,189.0,4695,Elvedi,Nico Elvedi,D
1995-07-30,Hirving,175.0,2111,Lozano,Hirving Lozano,F
1996-06-17,Youstin,173.0,13787,Salas,Youstin Salas,M
1992-05-11,Thibaut,200.0,1672,Courtois,Thibaut Courtois,GK
1989-03-23,Eric Maxim,191.0,4626,Choupo-Moting,Eric Maxim Choupo-Moting,F
1994-01-10,Jonas,190.0,4056,Omlin,Jonas Omlin,GK
1992-06-23,Nampalys,167.0,214,Mendy,Nampalys Mendy,M
1990-07-09,Boualem,180.0,13945,Khoukhi,Boualem Khoukhi,D
1999-01-10,Mason,181.0,105,Mount,Mason Mount,M
1995-07-24,Kellyn,177.0,687,Acosta,Kellyn Acosta,M
1990-02-27,Young-gwon,186.0,13911,Kim,Young-gwon Kim,D
1991-12-20,Fabian,186.0,320,Schär,Fabian Schär,D
1993-03-01,Jordan,177.0,10756,Veretout,Jordan Veretout,CM
2002-01-23,Nicola,175.0,12537,Zalewski,Nicola Zalewski,M
1991-06-19,Andrej,177.0,4883,Kramaric,Andrej Kramaric,F
1996-07-05,Ajdin,180.0,4739,Hrustic,Ajdin Hrustic,F
1988-07-16,Sergio,189.0,1519,Busquets,Sergio Busquets,M
1988-05-27,Celso,182.0,13781,Borges,Celso Borges,M
1991-08-24,Matias,187.0,8133,Vecino,Matias Vecino,M
1995-06-01,Abdulrahman,174.0,14009,Al-Oboud,Abdulrahman Al-Oboud,F
1989-11-21,Ali,182.0,13992,Al-Bulayhi,Ali Al-Bulayhi,D
1996-11-28,Abdelhamid,186.0,12777,Sabiri,Abdelhamid Sabiri,M
1988-02-14,Angel Di,180.0,3868,Maria,Angel Di Maria,F
1997-05-10,Richarlison,184.0,195,de Andrade,Richarlison,F
1993-06-24,Roozbeh,194.0,13970,Cheshmi,Roozbeh Cheshmi,M
2000-02-20,Josh,185.0,5135,Sargent,Josh Sargent,F
1996-06-25,Mohamed,181.0,7649,Drager,Mohamed Drager,D
2002-01-23,Josko,185.0,4892,Gvardiol,Josko Gvardiol,D
1989-08-28,César,178.0,96,Azpilicueta,César Azpilicueta,D
1997-12-14,Samuel,185.0,13874,Oum Gouet,Samuel Oum Gouet,M
1997-11-07,Elisha,182.0,14038,Owusu,Elisha Owusu,M
1987-06-05,Alexander,195.0,13934,Dominguez,Alexander Dominguez,GK
2001-09-05,Bukayo,178.0,163,Saka,Bukayo Saka,M
2002-05-16,Kenneth,182.0,8032,Taylor,Kenneth Taylor,M
2000-01-27,Aurélien,188.0,3888,Tchouaméni,Aurélien Tchouaméni,M
2000-03-06,Iliman,180.0,2144,Ndiaye,Iliman Ndiaye,M
1990-09-17,Chul,176.0,13916,Hong,Chul Hong,D
1994-08-10,Bernardo,173.0,27,Silva,Bernardo Silva,M
1985-02-05,Cristiano,187.0,6020,Ronaldo,Cristiano Ronaldo,F
1995-07-12,Luke,178.0,123,Shaw,Luke Shaw,D
1989-02-02,Ivan,186.0,8136,Perisic,Ivan Perisic,M
1997-12-09,Alexander,183.0,11854,Bah,Alexander Bah,D
1992-08-31,Nicolas,172.0,8025,Tagliafico,Nicolas Tagliafico,D
1995-03-02,Yahia,176.0,13864,Attiat-Allah,Yahia Attiat-Allah,D
1990-06-05,Junior,174.0,6916,Hoilett,Junior Hoilett,F
1993-02-28,Christian,184.0,4785,Günter,Christian Günter,D
1995-10-31,Predrag,192.0,4109,Rajkovic,Predrag Rajkovic,GK
1997-10-31,Mathí­as,185.0,1545,Olivera,Mathí­as Olivera,D
2001-11-02,Moises,178.0,2134,Caicedo,Moises Caicedo,M
1994-06-15,Vincent,185.0,3315,Janssen,Vincent Janssen,F
1994-05-28,John,188.0,10,Stones,John Stones,D
1990-09-15,Darko,181.0,12643,Lazović,Darko Lazović,M
1993-03-16,Andreas,193.0,12022,Cornelius,Andreas Cornelius,F
2001-01-17,Enzo,178.0,11856,Fernandez,Enzo Fernandez,M
1994-12-04,Leandro,172.0,455,Trossard,Leandro Trossard,F
1992-05-28,Gaku,174.0,2092,Shibasaki,Gaku Shibasaki,M
1995-09-29,Joseph,177.0,1453,Aidoo,Joseph Aidoo,D
1994-08-15,Jesús,176.0,3303,Gallardo,Jesús Gallardo,LB
1997-01-15,Abdulelah,183.0,13995,Al-Amri,Abdulelah Al-Amri,D
1994-05-27,Aymeric,189.0,9,Laporte,Aymeric Laporte,D
1993-03-05,Frederico,169.0,132,Rodrigues de Paula Santos,Fred,M
2000-03-23,Bamba,178.0,3996,Dieng,Bamba Dieng,F
1997-04-26,Jhegson,170.0,1034,Méndez,Jhegson Méndez,M
1998-03-27,Haji,193.0,12183,Wright,Haji Wright,F
1999-03-22,Oliver,190.0,5962,Christensen,Oliver Christensen,GK
1990-01-29,Grzegorz,187.0,13850,Krychowiak,Grzegorz Krychowiak,M
1992-04-08,Mathew,184.0,435,Ryan,Mathew Ryan,GK
1992-11-10,Borna,186.0,13857,Barisic,Borna Barisic,D
2003-02-26,Jamal,184.0,4621,Musiala,Jamal Musiala,F
2003-06-28,Brandon,179.0,13790,Aguilera,Brandon Aguilera,M
1991-09-12,Thomas,191.0,4669,Meunier,Thomas Meunier,D
1997-03-14,José Luis,183.0,13931,Rodríguez,José Luis Rodríguez,RB
1994-05-27,João,182.0,17,Cancelo,João Cancelo,D
1989-04-10,Everton,174.0,13831,Ribeiro,Everton Ribeiro,M
1999-01-24,Pape,189.0,3978,Gueye,Pape Gueye,M
1987-03-30,Hernan,189.0,13935,Galindez,Hernan Galindez,GK
1990-03-09,Daley,180.0,8026,Blind,Daley Blind,D
2000-10-30,Joel,179.0,13812,King,Joel King,D
1998-12-20,Kylian,178.0,3870,Mbappé,Kylian Mbappé,F
1993-07-28,Harry,188.0,1,Kane,Harry Kane,CF
1997-11-16,Bruno,182.0,3924,Guimaraes,Bruno Guimaraes,M
2002-02-16,Fabian,181.0,8397,Rieder,Fabian Rieder,M
1999-06-10,Rafael,188.0,8593,Leao,Rafael Leao,F
1986-09-30,Olivier,192.0,113,Giroud,Olivier Giroud,F
1995-02-01,Ivica,195.0,13855,Ivusic,Ivica Ivusic,GK
1998-10-27,Dayot,186.0,4606,Upamecano,Dayot Upamecano,D
1998-12-24,Alexis,174.0,453,MacAllister,Alexis MacAllister,F
1997-11-14,Noussair,183.0,8027,Mazraoui,Noussair Mazraoui,D
1993-02-02,Devis,189.0,13871,Epassy,Devis Epassy,GK
1993-06-13,Thomas,185.0,1380,Partey,Thomas Partey,M
1993-03-24,Guillermo,173.0,13927,Varela,Guillermo Varela,D
1993-10-09,Jonathan,168.0,10642,Williams,Jonathan Williams,M
1995-06-03,Cristian,173.0,1174,Roldán,Cristian Roldán,M
1989-12-14,Woo-young,186.0,13922,Jung,Woo-young Jung,M
1993-03-05,Silvan,183.0,5029,Widmer,Silvan Widmer,D
1993-05-01,Jean Pierre,188.0,13879,Nsame,Jean Pierre Nsame,F
1997-10-06,Theo,184.0,8583,Hernandez,Theo Hernandez,D
1994-05-24,Rodrigo,180.0,6895,de Paul,Rodrigo de Paul,M
1995-08-01,Jason,178.0,13822,Cummings,Jason Cummings,F
1983-02-08,Atiba,187.0,8627,Hutchinson,Atiba Hutchinson,M
1999-09-30,Shuto,185.0,13828,Machino,Shuto Machino,F
1985-08-18,Bryan,187.0,13783,Ruiz,Bryan Ruiz,M
2004-03-08,Issahaku,177.0,11843,Fatawu,Issahaku Fatawu,M
1992-11-18,Henry,177.0,3367,Martín,Henry Martín,CF
1999-01-08,Kamil,195.0,13986,Grabara,Kamil Grabara,GK
1996-01-21,Marco,182.0,1696,Asensio,Marco Asensio,F
1999-05-12,Hiroki,188.0,4925,Ito,Hiroki Ito,D
2001-06-18,Gabriel,178.0,162,Martinelli,Gabriel Martinelli,F
1992-03-01,Edouard,194.0,2059,Mendy,Edouard Mendy,GK
1990-03-21,Ramin,185.0,13978,Rezaeian,Ramin Rezaeian,D
2000-10-22,Brenden,177.0,1067,Aaronson,Brenden Aaronson,M
1996-05-31,Joachim,192.0,2073,Andersen,Joachim Andersen,D
1992-07-12,Bartosz,183.0,12766,Bereszynski,Bartosz Bereszynski,D
1996-03-30,Nayef,190.0,4002,Aguerd,Nayef Aguerd,D
1995-05-10,Hidemasa,177.0,11841,Morita,Hidemasa Morita,M
1991-01-07,Eden,175.0,1694,Hazard,Eden Hazard,F
1996-04-02,Andre,190.0,8018,Onana,Andre Onana,GK
1998-10-01,Agustin,175.0,13928,Canobbio,Agustin Canobbio,F
2000-09-30,Tariq,163.0,444,Lamptey,Tariq Lamptey,D
1993-08-17,Ederson,188.0,6,Santana de Moraes,Ederson,GK
1993-08-11,Alireza,181.0,457,Jahanbakhsh,Alireza Jahanbakhsh,F
1997-10-08,Steven,178.0,84,Bergwijn,Steven Bergwijn,F
2003-06-29,Jude,186.0,4677,Bellingham,Jude Bellingham,M
1995-03-09,Angel,171.0,1389,Correa,Angel Correa,F
1988-06-08,Kamil,180.0,2042,Grosicki,Kamil Grosicki,M
1998-01-25,Gue-sung,189.0,13923,Cho,Gue-sung Cho,F
1992-09-27,Granit,186.0,157,Xhaka,Granit Xhaka,M
1992-02-27,Callum,180.0,311,Wilson,Callum Wilson,F
1997-10-04,Nikola,178.0,6019,Vlasic,Nikola Vlasic,M
1996-03-24,Orbelín,169.0,3387,Pineda,Orbelín Pineda,F
1992-03-17,Yeltsin,179.0,13788,Tejeda,Yeltsin Tejeda,M
1994-12-02,Mark-Anthony,185.0,1289,Kaye,Mark-Anthony Kaye,M
2002-11-25,Pedro,174.0,1530,Lopez,Pedri,F
1991-08-15,Filip,180.0,13904,Mladenovic,Filip Mladenovic,M
1996-11-29,Lawrence,188.0,14034,Ati Zigi,Lawrence Ati Zigi,GK
1991-10-22,Robert,189.0,13936,Arboleda,Robert Arboleda,D
2001-07-18,Naif,180.0,13966,Al-Hadhrami,Naif Al-Hadhrami,F
1998-08-28,Weston,185.0,1334,McKennie,Weston McKennie,M
1993-01-17,José,192.0,5131,Sá,José Sá,GK
2002-07-30,Ardon,181.0,13881,Jashari,Ardon Jashari,M
1993-07-02,Yassine,188.0,14019,Meriah,Yassine Meriah,D
1998-04-27,Cristian,185.0,5116,Romero,Cristian Romero,D
1999-09-06,Mohamed Ali,185.0,14023,Ben Romdhane,Mohamed Ali Ben Romdhane,M
2000-11-02,Alphonso,185.0,4611,Davies,Alphonso Davies,D
2002-07-12,Nico,181.0,13178,Williams,Nico Williams,F
1992-06-26,Joel,178.0,3316,Campbell,Joel Campbell,F
1990-01-26,Nawaf,170.0,14000,Al-Abed,Nawaf Al-Abed,M
1999-05-10,Sebastian,174.0,11113,Szymanski,Sebastian Szymanski,M
1992-01-11,Daniel,173.0,1682,Carvajal,Daniel Carvajal,D
1998-11-05,Takehiro,188.0,2087,Tomiyasu,Takehiro Tomiyasu,D
1997-06-20,Pedro,185.0,13830,Guilherme,Pedro,F
1995-02-18,Nathan,180.0,284,Aké,Nathan Aké,D
2003-04-21,Xavi,179.0,3861,Simons,Xavi Simons,M
1995-01-01,Sardar,186.0,7441,Azmoun,Sardar Azmoun,F
2000-11-01,Gonzalo,178.0,13049,Plata,Gonzalo Plata,F
1994-10-11,Abdulelah,170.0,14004,Al-Malki,Abdulelah Al-Malki,M
1995-11-05,Wajdi,184.0,12862,Kechrida,Wajdi Kechrida,M
1999-01-15,Kevin,178.0,3452,Álvarez,Kevin Álvarez,RB
1992-11-16,Marcelo,181.0,8129,Brozovic,Marcelo Brozovic,M
1996-08-05,Daichi,184.0,2095,Kamada,Daichi Kamada,M
1998-05-07,Dani,179.0,4908,Olmo,Dani Olmo,F
1995-02-13,Georges-Kevin,172.0,8631,N'Koudou,Georges-Kevin N'Koudou,F
1993-03-23,Sergio,190.0,13924,Rochet,Sergio Rochet,GK
1991-09-11,Jordan,182.0,483,Ayew,Jordan Ayew,F
1991-07-15,Danilo,184.0,8061,Luiz da Silva,Danilo,D
2000-09-14,Ethan,183.0,1931,Ampadu,Ethan Ampadu,D
1989-09-26,Idrissa,174.0,3858,Gueye,Idrissa Gueye,M
1988-01-21,Ángel,168.0,3441,Mena,Ángel Mena,RW
1999-02-14,Tyler,175.0,1339,Adams,Tyler Adams,M
1997-08-06,Marcus,192.0,4712,Thuram,Marcus Thuram,F
1995-09-10,Jack,180.0,371,Grealish,Jack Grealish,M
1991-11-03,Renato,170.0,5006,Steffen,Renato Steffen,F
2000-11-07,Anass,176.0,13560,Zaroury,Anass Zaroury,LW
2000-02-06,Conor,182.0,2052,Gallagher,Conor Gallagher,M
1998-11-04,Achraf,181.0,1681,Hakimi,Achraf Hakimi,D
1988-02-12,Nicolás,183.0,11,Otamendi,Nicolás Otamendi,D
1997-01-27,Ko,188.0,5098,Itakura,Ko Itakura,D
1993-03-29,Thorgan,175.0,4684,Hazard,Thorgan Hazard,F
1997-05-14,Kristijan,181.0,6029,Jakic,Kristijan Jakic,M
1996-01-11,Leroy,183.0,26,Sané,Leroy Sané,F
1990-03-27,Nicolas,184.0,6655,N'Koulou,Nicolas N'Koulou,D
1991-09-25,Hyeon-woo,189.0,13909,Jo,Hyeon-woo Jo,GK
1996-11-20,Denis,190.0,4703,Zakaria,Denis Zakaria,M
1987-04-07,Martín,180.0,13462,Cáceres,Martín Cáceres,RCB
1999-03-12,José,178.0,1287,Cifuentes,José Cifuentes,M
1995-12-02,Kalvin,179.0,2005,Phillips,Kalvin Phillips,M
1996-03-01,Sadegh,174.0,13976,Moharrami,Sadegh Moharrami,D
1993-01-19,Joao,179.0,8000,Mario,Joao Mario,M
2000-01-28,Dušan,190.0,8059,Vlahović,Dušan Vlahović,F
1996-03-28,Benjamin,186.0,4613,Pavard,Benjamin Pavard,D
1991-06-27,German,187.0,13226,Pezzella,German Pezzella,D
1987-04-24,Jan,189.0,67,Vertonghen,Jan Vertonghen,D
1991-12-16,Craig,183.0,13823,Goodwin,Craig Goodwin,F
2000-02-18,Zakaria,179.0,9865,Aboukhlal,Zakaria Aboukhlal,F
1990-04-12,Hiroki,185.0,2090,Sakai,Hiroki Sakai,D
1990-07-08,Kevin,189.0,4718,Trapp,Kevin Trapp,GK
2000-03-26,Salis Abdul,179.0,4408,Samed,Salis Abdul Samed,M
1994-05-06,Sultan,173.0,13993,Al-Ghannam,Sultan Al-Ghannam,D
1993-11-15,Paulo,177.0,8058,Dybala,Paulo Dybala,F
1994-09-10,Mehdi,180.0,13983,Torabi,Mehdi Torabi,F
1996-04-07,Michael,187.0,3519,Estrada,Michael Estrada,F
2000-12-24,Jesús,175.0,802,Ferreira,Jesús Ferreira,F
1999-07-18,Saud,175.0,13994,Abdulhamid,Saud Abdulhamid,D
1992-08-04,Frederik,188.0,4948,Rönnow,Frederik Rönnow,GK
1990-04-18,Wojciech,196.0,8042,Szczesny,Wojciech Szczesny,GK
1998-11-12,Jules,180.0,1789,Kounde,Jules Kounde,D
1997-08-28,Gerson,171.0,13785,Torres,Gerson Torres,M
1995-01-07,Richie,175.0,1225,Laryea,Richie Laryea,D
1996-11-17,Yu-min,185.0,13915,Cho,Yu-min Cho,D
1997-05-14,Ruben,187.0,2066,Dias,Ruben Dias,D
1995-09-23,Connor,175.0,6018,Roberts,Connor Roberts,D
1993-03-05,Youssouf,173.0,13228,Sabaly,Youssouf Sabaly,D
1999-01-14,Declan,188.0,265,Rice,Declan Rice,M
1993-05-19,Walker,190.0,916,Zimmerman,Walker Zimmerman,D
1998-01-18,Lisandro,175.0,8023,Martinez,Lisandro Martinez,D
1998-03-11,Axel,190.0,3878,Disasi,Axel Disasi,D
1996-11-16,Boulaye,180.0,7988,Dia,Boulaye Dia,F
1997-03-18,Gleison,188.0,12945,Bremer,Bremer,D
2001-06-20,Goncalo,185.0,8008,Ramos,Goncalo Ramos,F
1998-08-27,Matheus,183.0,8079,Nunes,Matheus Nunes,M
1990-09-19,Kieran,173.0,1377,Trippier,Kieran Trippier,D
2000-01-31,Julian,170.0,10715,Alvarez,Julian Alvarez,CF
1993-09-17,Sofiane,175.0,401,Boufal,Sofiane Boufal,F
1999-12-29,Andreas,187.0,9089,Skov Olsen,Andreas Skov Olsen,M
1997-10-24,Edson,187.0,2106,Alvarez,Edson Alvarez,M
1997-10-30,Ilias,171.0,6925,Chair,Ilias Chair,M
1993-08-26,Marko,184.0,13860,Livaja,Marko Livaja,F
1989-09-13,Thomas,185.0,4624,Müller,Thomas Müller,F
2001-03-17,Ivan,185.0,12642,Ilić,Ivan Ilić,M
1994-06-30,Chang-hoon,173.0,13917,Kwon,Chang-hoon Kwon,F
1992-08-25,Ricardo,180.0,12960,Rodriguez2,Ricardo Rodriguez,D
1997-06-01,Nicolas,167.0,13929,De La Cruz,Nicolas De La Cruz,M
1999-08-17,Ismail,184.0,3895,Jakobs,Ismail Jakobs,M
2002-02-20,Jassem Gaber,183.0,13952,Abdulsallam,Jassem Gaber Abdulsallam,D
1989-07-16,Gareth,186.0,1698,Bale,Gareth Bale,F
1994-06-24,Matt,191.0,940,Turner,Matt Turner,GK
1995-07-09,Joao,190.0,8077,Palhinha,Joao Palhinha,M
1997-02-06,Djibril,184.0,4732,Sow,Djibril Sow,M
1999-05-25,Ibrahima,194.0,5097,Konaté,Ibrahima Konaté,D
1988-02-03,Kamil,190.0,13848,Glik,Kamil Glik,D
2001-03-16,Anis,188.0,14030,Slimane,Anis Slimane,M
1997-11-25,Derek,188.0,1249,Cornelius,Derek Cornelius,D
1997-05-20,Kaoru,178.0,10704,Mitoma,Kaoru Mitoma,LW
1994-01-19,Matthias,191.0,4694,Ginter,Matthias Ginter,D
1996-08-14,Maxi,186.0,1836,Gomez,Maxi Gomez,F
1985-07-13,Guillermo,183.0,3343,Ochoa,Guillermo Ochoa,GK
1998-12-19,Nasser,178.0,14007,Al-Dawsari,Nasser Al-Dawsari,D
1998-01-17,Lovro,178.0,5968,Majer,Lovro Majer,M
1997-01-01,Gonzalo,175.0,8419,Montiel,Gonzalo Montiel,D
2001-01-09,Rodrygo,174.0,1697,de Goes,Rodrygo,F
2001-06-17,Jurrien,182.0,8022,Timber,Jurrien Timber,D
1990-08-27,Luuk,188.0,1812,de Jong,Luuk de Jong,F
1994-03-23,Hossein,188.0,13973,Kanaani,Hossein Kanaani,D
1989-11-04,Enner,177.0,11960,Valencia,Enner Valencia,F
1993-06-22,Danny,191.0,201,Ward,Danny Ward,GK
2000-05-14,Firas,181.0,14010,Al-Buraikan,Firas Al-Buraikan,F
1996-04-10,Andreas,187.0,92,Christensen,Andreas Christensen,D
1997-11-25,Alexis,173.0,3414,Vega,Alexis Vega,CF
1998-10-22,Harry,198.0,8257,Souttar,Harry Souttar,D
1992-12-29,Mislav,179.0,13859,Orsic,Mislav Orsic,F
1996-05-02,Julian,185.0,4682,Brandt,Julian Brandt,F
2004-08-05,Pablo,173.0,8341,Gavira,Gavi,M
1997-05-07,Youri,176.0,215,Tielemans,Youri Tielemans,M
1997-11-09,Matias,180.0,12529,Vina,Matias Vina,D
2000-01-09,Kamal,179.0,9096,Sowah,Kamal Sowah,F
1998-01-18,Eder,186.0,1676,Militao,Eder Militao,D
1993-02-01,Ahmad,185.0,13982,Nourollahi,Ahmad Nourollahi,M
1993-01-31,Ahmed,177.0,13964,Alaaeldin,Ahmed Alaaeldin,F
1994-09-24,Romario,176.0,3460,Ibarra,Romario Ibarra,LW
1994-10-26,Jordan,181.0,1184,Morris,Jordan Morris,F
2002-11-13,Giovanni,185.0,4681,Reyna,Giovanni Reyna,F
1997-02-11,Mateusz,187.0,9871,Wieteska,Mateusz Wieteska,D
1994-05-14,Marcos Aoas,183.0,3846,Corréa,Marquinhos,D
1997-12-06,Gregor,194.0,4656,Kobel,Gregor Kobel,GK
1997-05-15,Ousmane,178.0,1532,Dembele,Ousmane Dembele,F
1996-01-18,Ivo,195.0,5199,Grbic,Ivo Grbic,GK
2000-04-02,Josip,187.0,4615,Stanisic,Josip Stanisic,D
1994-06-15,Yussuf,192.0,4913,Poulsen,Yussuf Poulsen,F
1991-10-28,Marcos,172.0,9178,Acuña,Marcos Acuña,D
1998-09-21,Iké,184.0,7575,Ugbo,Iké Ugbo,F
2000-01-31,Hugo,178.0,1819,Guillamon,Hugo Guillamon,D
2002-12-02,Ibrahim,181.0,14035,Danlad,Ibrahim Danlad,GK
1998-02-04,Eray,183.0,13118,Comert,Eray Comert,D
2001-04-11,Manuel,182.0,8078,Ugarte,Manuel Ugarte,M
2000-09-09,Moises,185.0,13933,Ramirez,Moises Ramirez,GK
1998-02-28,Teun,183.0,8326,Koopmeiners,Teun Koopmeiners,M
2002-04-27,Rubin,189.0,7955,Colwill,Rubin Colwill,M
1992-07-08,Heung-min,184.0,83,Son,Heung-min Son,F
1998-03-17,Uros,193.0,1827,Racic,Uros Racic,M
1991-03-21,Antoine,176.0,1534,Griezmann,Antoine Griezmann,F
1997-08-22,Lautaro,174.0,8138,Martinez,Lautaro Martinez,F
1987-05-06,Dries,169.0,11994,Mertens,Dries Mertens,F
2001-08-23,Marco,170.0,14054,Tilio,Marco Tilio,RW
2000-01-14,Jonathan,175.0,3965,David,Jonathan David,F
1997-11-18,Robert,197.0,1903,Sánchez,Robert Sánchez,GK
1994-06-15,Inaki,186.0,1363,Williams,Inaki Williams,F
1991-10-10,Mohammed,185.0,13987,Al-Owais,Mohammed Al-Owais,GK
1995-09-15,David,183.0,5048,Raya,David Raya,GK
2002-11-10,Eduardo,182.0,4012,Camavinga,Eduardo Camavinga,M
1998-01-12,Juan,187.0,68,Foyth,Juan Foyth,D
1989-12-21,Cheikhou,189.0,474,Kouyaté,Cheikhou Kouyaté,D
1988-04-02,Vahid,179.0,13979,Amiri,Vahid Amiri,F
1994-07-17,Ayrton,181.0,3750,Preciado,Ayrton Preciado,F
1992-09-15,Mohammed,170.0,13991,Al-Burayk,Mohammed Al-Burayk,D
1994-11-29,Bechir,194.0,14015,Ben Said,Bechir Ben Said,GK
1997-01-23,Karol,184.0,7535,Swiderski,Karol Swiderski,F
1986-12-26,Hugo,188.0,61,Lloris,Hugo Lloris,GK
1999-05-06,Achraf,188.0,9820,Dari,Achraf Dari,D
1993-02-09,Niclas,189.0,9963,Fullkrug,Niclas Fullkrug,F
1989-04-28,Esteban,193.0,13789,Alvarado,Esteban Alvarado,GK
2001-09-18,Christopher,191.0,4207,Wooh,Christopher Wooh,D
1998-03-20,Jong-gyu,173.0,13914,Yoon,Jong-gyu Yoon,D
1993-12-22,Raphaël,170.0,4666,Guerreiro,Raphaël Guerreiro,D
1992-02-23,Carlos,185.0,1683,Casemiro,Casemiro,M
